Basis,Shrinkwrap,adjustments,brow_center_DN,brow_center_UP,brow_inner_DN.L,brow_inner_DN.R,brow_inner_UP.L,brow_inner_UP.R,brow_outer_DN.L,brow_outer_DN.R,brow_outer_UP.L,brow_outer_up.R,eye-blink.LO.L,eye-blink.LO.R,eye-blink.UP.L,eye-blink.UP.R,eye-flare.LO.L,eye-flare.LO.R,eye-flare.UP.L,eye-flare.UP.R,eyes-look.dn,eyes-look.up,jaw,lip-DN.C.DN,lip-DN.C.UP,lip-DN.L.DN,lip-DN.L.UP,lip-DN.R.DN,lip-DN.R.UP,lip-JAW.DN,lip-UP.C.DN,lip-UP.C.UP,lip-UP.L.DN,lip-UP.L.UP,lip-UP.R.DN,lip-UP.R.UP,lips-frown.L,lips-frown.R,lips-narrow.L,lips-narrow.R,lips-smile.L,lips-smile.R,lips-wide.L,lips-wide.R,sneer.L,sneer.R,wince.L,wince.R
0.0,1.0,1.0,0.0,0.006504356861114502,0.0,0.0,0.009900331497192383,0.009900331497192383,0.0,0.0,0.0,0.0,0.0,0.0,0.03208880499005318,0.03208284452557564,0.05622529610991478,0.05748146399855614,0.0,0.0,0.0,0.0,0.0,0.0,0.0006526708602905273,0.0,0.0009126961231231689,0.0,0.0011786818504333496,0.0,0.0,0.0004172325134277344,0.0,0.0035330653190612793,0.0,0.0004172325134277344,0.0,0.0,0.0,0.0,0.00113658607006073,0.0015564262866973877,0.0,0.0,0.0,0.0,0.0008001923561096191,0.0006705522537231445
0.0,1.0,1.0,0.0,0.013232231140136719,0.0,0.0,0.002276897430419922,0.004628300666809082,0.0,0.0022098422050476074,0.001963973045349121,0.0,0.0,0.0,0.03307972475886345,0.03254031017422676,0.05148078873753548,0.05172663554549217,0.0,0.0,0.0,0.0,0.000987320944404928,0.0,0.000346451997756958,0.0,0.0012598931789398193,0.0,0.005862116813659668,0.0,0.0,0.0022649765014648438,0.0,0.013533234596252441,0.0,0.0004202127456665039,0.0024635344743728638,0.0,0.0,0.0,0.004900619387626648,0.0015573576092720032,0.0,0.006787385791540146,0.0026807188987731934,0.0,0.0026360154151916504,0.000667572021484375
0.0,1.0,1.0,0.0,0.019954144954681396,0.005351006984710693,0.000642240047454834,0.0,0.0,0.0,0.004412233829498291,0.003924965858459473,0.0,0.0,0.0,0.034073639661073685,0.03300522267818451,0.04670349135994911,0.045921143144369125,0.0,0.0,0.0,0.0,0.001974641888809856,0.0,0.0,0.0,0.0016063451766967773,0.0,0.010546296834945679,0.002699345350265503,0.0,0.004111230373382568,0.0,0.023536384105682373,0.0,0.0004172325134277344,0.0049270689487457275,0.0,0.0,0.0,0.008665211498737335,0.0015592202544212341,0.0,0.013576541095972061,0.0053629279136657715,0.0,0.004473328590393066,0.000667572021484375
0.0,1.0,1.0,0.0,0.026679039001464844,0.012977421283721924,0.005911290645599365,0.0,0.0,0.0,0.006619095802307129,0.005891919136047363,0.0,0.0,0.0,0.03507351130247116,0.033470142632722855,0.041881490498781204,0.040067967027425766,0.0,0.0,0.0,0.0,0.0029619627292850055,0.0002637505531311035,0.0,0.0,0.001955777406692505,0.0,0.015228241682052612,0.0061571598052978516,0.0,0.005958974361419678,0.0,0.033530592918395996,0.0,0.0004172325134277344,0.007389858365058899,0.0,0.0,0.0,0.012427754700183868,0.0015577301383018494,0.0,0.02036476507782936,0.008046627044677734,0.0,0.006309151649475098,0.000667572021484375
0.0,1.0,1.0,0.0,0.03340393304824829,0.020603835582733154,0.011186301708221436,0.0,0.0,0.0,0.008822977542877197,0.007860362529754639,0.0,0.0,0.0,0.03609125688672066,0.033936548978090286,0.03702074661850929,0.034170087426900864,0.0,0.0,0.0,0.0,0.003949283777619712,0.0005707144737243652,0.0,0.0,0.0023037195205688477,0.0,0.01991093158721924,0.009611248970031738,0.0,0.007803738117218018,0.0,0.04353374242782593,0.0,0.0004172325134277344,0.009854137897491455,0.0,0.0,0.0,0.016192719340324402,0.0015582889318466187,0.0,0.0271528959274292,0.010725855827331543,0.0,0.008146464824676514,0.0006705522537231445
0.0,1.0,1.0,0.0,0.04013031721115112,0.028230249881744385,0.016461312770843506,0.0,0.0,0.0,0.011032819747924805,0.00982433557510376,0.0,0.0,0.0,0.03711496666073799,0.03440891578793526,0.032131608575582504,0.028227459639310837,0.0,0.0,0.0,0.0,0.004936604618094862,0.0008769333362579346,0.0,0.0,0.002648681402206421,0.0,0.024594366550445557,0.013069063425064087,0.0,0.009649991989135742,0.0,0.05353093147277832,0.0,0.0004172325134277344,0.012316182255744934,0.0,0.0,0.0,0.019957125186920166,0.0015594065189361572,0.0,0.0339411199092865,0.013406574726104736,0.0,0.009982287883758545,0.0006705522537231445
0.0,1.0,1.0,0.0,0.046850740909576416,0.03585219383239746,0.021727383136749268,0.0,0.0,0.0,0.013238191604614258,0.011785328388214111,0.0,0.0,0.0,0.038141656666994095,0.03488724306225777,0.027208218351006508,0.022241653874516487,0.0,0.0,0.0,0.0,0.0059239258742891255,0.0011838972568511963,0.0,0.0,0.002997368574142456,0.0,0.029277801513671875,0.016523897647857666,0.0,0.011500716209411621,0.0,0.06353408098220825,0.0,0.0004172325134277344,0.014782324433326721,0.0,0.0,0.0,0.023720599710941315,0.0015573576092720032,0.0,0.04073018208146095,0.016091763973236084,0.0,0.011819601058959961,0.000667572021484375
0.0,1.0,1.0,0.0,0.05358010530471802,0.04348158836364746,0.027002394199371338,0.0,0.0,0.0,0.015448033809661865,0.013746321201324463,0.0,0.0,0.0,0.039180245250463486,0.035367049276828766,0.022238727658987045,0.01620965451002121,0.0,0.0,0.0,0.0,0.00691124629904516,0.0014878809452056885,0.0,0.0,0.0033468008041381836,0.0,0.03395974636077881,0.019980967044830322,0.0,0.01334846019744873,0.0,0.0735357403755188,0.0,0.0004172325134277344,0.017244741320610046,0.0,0.0,0.0,0.02748444676399231,0.0015586614608764648,0.0,0.047517288476228714,0.018770992755889893,0.0,0.013655424118041992,0.000667572021484375
0.0,1.0,1.0,0.0,0.06030648946762085,0.05110651254653931,0.03227144479751587,0.0,0.0,0.0,0.01765042543411255,0.015713274478912354,0.0,0.0,0.0,0.04021887853741646,0.03584984317421913,0.01724087819457054,0.010144946165382862,0.0,0.0,0.0,0.0,0.007898567555239424,0.0017955899238586426,0.0,0.0,0.003691762685775757,0.0,0.03864392638206482,0.023436546325683594,0.0,0.01519620418548584,0.0,0.0835314393043518,0.0,0.0004202127456665039,0.019707903265953064,0.0,0.0,0.0,0.03124866634607315,0.0015597790479660034,0.0,0.05430541932582855,0.021451711654663086,0.0,0.015492737293243408,0.0006645917892456055
0.0,1.0,1.0,0.0,0.0670313835144043,0.05872845649719238,0.037544965744018555,0.0,0.0,0.0,0.01985877752304077,0.017680227756500244,0.0,0.0,0.0,0.041261959820985794,0.03633563593029976,0.012208756990730762,0.004029673058539629,0.0,0.0,0.0,0.0,0.00888588797999546,0.0020995736122131348,0.0,0.0,0.0040397047996521,0.0,0.04332885146141052,0.026894360780715942,0.0,0.017042458057403564,0.0,0.09353458881378174,0.0,0.0004172325134277344,0.022171810269355774,0.0,0.0,0.0,0.035013630986213684,0.0015575438737869263,0.0,0.06109476089477539,0.02413243055343628,0.0,0.017330050468444824,0.000667572021484375
