Basis,Shrinkwrap,adjustments,brow_center_DN,brow_center_UP,brow_inner_DN.L,brow_inner_DN.R,brow_inner_UP.L,brow_inner_UP.R,brow_outer_DN.L,brow_outer_DN.R,brow_outer_UP.L,brow_outer_up.R,eye-blink.LO.L,eye-blink.LO.R,eye-blink.UP.L,eye-blink.UP.R,eye-flare.LO.L,eye-flare.LO.R,eye-flare.UP.L,eye-flare.UP.R,eyes-look.dn,eyes-look.up,jaw,lip-DN.C.DN,lip-DN.C.UP,lip-DN.L.DN,lip-DN.L.UP,lip-DN.R.DN,lip-DN.R.UP,lip-JAW.DN,lip-UP.C.DN,lip-UP.C.UP,lip-UP.L.DN,lip-UP.L.UP,lip-UP.R.DN,lip-UP.R.UP,lips-frown.L,lips-frown.R,lips-narrow.L,lips-narrow.R,lips-smile.L,lips-smile.R,lips-wide.L,lips-wide.R,sneer.L,sneer.R,wince.L,wince.R
0.0,1.0,1.0,0.0,0.006504356861114502,0.0,0.0,0.009900331497192383,0.009900331497192383,0.0,0.0,0.0,0.0,0.0,0.0,0.03208880499005318,0.03208284452557564,0.05622529610991478,0.05748146399855614,0.0,0.0,0.0,0.0,0.0,0.0,0.0006526708602905273,0.0,0.0009126961231231689,0.0,0.0011786818504333496,0.0,0.0,0.0004172325134277344,0.0,0.0035330653190612793,0.0,0.0004172325134277344,0.0,0.0,0.0,0.0,0.00113658607006073,0.0015564262866973877,0.0,0.0,0.0,0.0,0.0008001923561096191,0.0006705522537231445
0.0,1.0,1.0,0.0,0.015135109424591064,0.0,0.0,0.0033140182495117188,0.004975497722625732,0.009140372276306152,0.0062406063079833984,0.0,0.0,0.0,0.0,0.034030426293611526,0.03440146520733833,0.053340423852205276,0.05172663554549217,0.0,0.0,0.0,0.0,0,0.0,0.021413713693618774,0.0,0.012247264385223389,0.0,0.007889419794082642,0.0,0.0,0.0016704201698303223,0.0,0.01968592405319214,0.0,0.006870925426483154,0.011138245463371277,0.004735589027404785,0.00329003413207829,0.002442486584186554,0.0011341646313667297,0.0015575438737869263,0.0,0.0,0.006665289402008057,0.0,0.007541477680206299,0.005428493022918701
0.0,1.0,1.0,0.0,0.023771822452545166,0.0032722949981689453,0.0,0.0,0.0,0.01827925443649292,0.012479722499847412,0.0,0.0,0.0,0.0,0.035972047597169876,0.03672008588910103,0.05044960603117943,0.04579601436853409,0.0,0.0,0.0,0.0,0,0.0,0.04288479685783386,0.0,0.023706257343292236,0.0,0.014690309762954712,0.0,0.0,0.002925097942352295,0.0,0.036391615867614746,0.0,0.013475120067596436,0.022655725479125977,0.0094681978225708,0.007030597887933254,0.004884321242570877,0.001136772334575653,0.00155717134475708,0.0,0.0,0.013652443885803223,0.0,0.014603137969970703,0.01042187213897705
0.0,1.0,1.0,0.0,0.03240704536437988,0.00985562801361084,0.004874169826507568,0.0,0.0,0.027422606945037842,0.01871436834335327,0.0,0.0,0.0,0.0,0.037913668900728226,0.0390416644513607,0.04756474122405052,0.039704348891973495,0.0,0.0,0.0,0.0,0,0.0,0.06504952907562256,0.0,0.03528892993927002,0.0,0.021579116582870483,0.0,0.0,0.004178285598754883,0.0,0.05363374948501587,0.0,0.020235776901245117,0.03454647958278656,0.014206022024154663,0.010771813802421093,0.007327180355787277,0.0011337921023368835,0.0015582889318466187,0.0,0.0,0.02094358205795288,0.0,0.02197176218032837,0.015629827976226807
0.0,1.0,1.0,0.0,0.04103928804397583,0.016441941261291504,0.00979602336883545,0.0,0.0,0.036559998989105225,0.02495497465133667,0.0,0.0,0.0,0.0,0.039858270436525345,0.0413588285446167,0.04467242583632469,0.03343397006392479,0.0,0.0,0.0,0.0,0,0.0,0.08789598941802979,0.0,0.046991556882858276,0.0,0.028558075428009033,0.0,0.0,0.005435943603515625,0.0,0.07140636444091797,0.0,0.027145445346832275,0.04680342972278595,0.018937885761260986,0.014512750320136547,0.0097702257335186,0.0011350959539413452,0.00155717134475708,0.0,0.0,0.028526782989501953,0.0,0.029644370079040527,0.021044909954071045
0.0,1.0,1.0,0.0,0.04967153072357178,0.023028254508972168,0.0147208571434021,0.0,0.0,0.04570186138153076,0.03118962049484253,0.0,0.0,0.0,0.0,0.04180283844470978,0.043678928166627884,0.0417860709130764,0.02700262889266014,0.0,0.0,0.0,0.0,0,0.0,0.11141747236251831,0.0,0.05881264805793762,0.0,0.03561824560165405,0.0,0.0,0.006686151027679443,0.0,0.08971095085144043,0.0,0.03421306610107422,0.059421733021736145,0.023670867085456848,0.01825396716594696,0.012211687862873077,0.0011352822184562683,0.0015579164028167725,0.0,0.0,0.03638714551925659,0.0,0.03758817911148071,0.026664137840270996
0.0,1.0,1.0,0.0,0.058306753635406494,0.029614567756652832,0.019644200801849365,0.0,0.0,0.0548437237739563,0.03742575645446777,0.0,0.0,0.0,0.0,0.043741513043642044,0.04599607735872269,0.03889968618750572,0.020414825528860092,0.0,0.0,0.0,0.0,0,0.0,0.1355871558189392,0.0,0.07074922323226929,0.0,0.042767077684402466,0.0,0.0,0.007939338684082031,0.0,0.10850876569747925,0.0,0.041413307189941406,0.0723905861377716,0.02840682864189148,0.02199583500623703,0.0146535225212574,0.0011349096894264221,0.0015573576092720032,0.0,0.0,0.04449188709259033,0.0,0.04578679800033569,0.032454729080200195
0.0,1.0,1.0,0.0,0.06693750619888306,0.03620237112045288,0.0245705246925354,0.0,0.0,0.06397813558578491,0.04366934299468994,0.0,0.0,0.0,0.0,0.04568164423108101,0.04831467941403389,0.03601634129881859,0.013664600439369678,0.0,0.0,0.0,0.0,0,0.0,0.16039013862609863,0.0,0.0827983021736145,0.0,0.04999116063117981,0.0,0.0,0.009196996688842773,0.0,0.12780725955963135,0.0,0.048761069774627686,0.0856943428516388,0.03314018249511719,0.0257352814078331,0.017095264047384262,0.0011358410120010376,0.0015573576092720032,0.0,0.0,0.052826106548309326,0.0,0.05420893430709839,0.03840923309326172
0.0,1.0,1.0,0.0,0.07557123899459839,0.04278719425201416,0.029493868350982666,0.0,0.0,0.07312148809432983,0.04990696907043457,0.0,0.0,0.0,0.0,0.04762470722198486,0.050633300095796585,0.03312402591109276,0.006769988220185041,0.0,0.0,0.0,0.0,0,0.0,0.18579289317131042,0.0,0.09495094418525696,0.0,0.05729570984840393,0.0,0.0,0.010450184345245361,0.0,0.14757663011550903,0.0,0.05623847246170044,0.09932145476341248,0.037876516580581665,0.0294753797352314,0.01953914761543274,0.0011358410120010376,0.0015577301383018494,0.0,0.0,0.06134063005447388,0.0,0.0628158450126648,0.04449337720870972
0.0,1.0,1.0,0.0,0.08420497179031372,0.049370527267456055,0.03441423177719116,0.0,0.0,0.08225888013839722,0.056146085262298584,0.0,0.0,0.0,0.0002620252489577979,0.049566321074962616,0.052953410893678665,0.030230306088924408,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2117663472890854,0.0,0.10720714926719666,0.0,0.06466954946517944,0.0,0.0,0.011701881885528564,0.0,0.16778260469436646,0.0,0.06384849548339844,0.11325590312480927,0.04261024296283722,0.03321650251746178,0.021980702877044678,0.001134723424911499,0.0015564262866973877,0.0,0.0,0.06998926401138306,0.0,0.07155835628509521,0.050671398639678955
