Basis,Shrinkwrap,adjustments,brow_center_DN,brow_center_UP,brow_inner_DN.L,brow_inner_DN.R,brow_inner_UP.L,brow_inner_UP.R,brow_outer_DN.L,brow_outer_DN.R,brow_outer_UP.L,brow_outer_up.R,eye-blink.LO.L,eye-blink.LO.R,eye-blink.UP.L,eye-blink.UP.R,eye-flare.LO.L,eye-flare.LO.R,eye-flare.UP.L,eye-flare.UP.R,eyes-look.dn,eyes-look.up,jaw,lip-DN.C.DN,lip-DN.C.UP,lip-DN.L.DN,lip-DN.L.UP,lip-DN.R.DN,lip-DN.R.UP,lip-JAW.DN,lip-UP.C.DN,lip-UP.C.UP,lip-UP.L.DN,lip-UP.L.UP,lip-UP.R.DN,lip-UP.R.UP,lips-frown.L,lips-frown.R,lips-narrow.L,lips-narrow.R,lips-smile.L,lips-smile.R,lips-wide.L,lips-wide.R,sneer.L,sneer.R,wince.L,wince.R
0.0,1.0,1.0,0.0,0.006502866744995117,0.0,0.0,0.009897351264953613,0.009898841381072998,0.0,0.0,0.0,0.0,0.0,0.0,0.03209178149700165,0.03208582103252411,0.056226786226034164,0.05747699737548828,0.0,0.0,0.0,0.0,0.0,0.0,0.000651925802230835,0.0,0.0009149312973022461,0.0,0.0011779367923736572,0.0,0.0,0.00041425228118896484,0.0,0.003534555435180664,0.0,0.0004172325134277344,0.0,0.0,0.0,0.0,0.0011343508958816528,0.0015577301383018494,0.0,0.0,0.0,0.0,0.0008001923561096191,0.0006705522537231445
0.0,1.0,1.0,0.014258921146392822,0.0,0.010862946510314941,0.010865926742553711,0.0,0.0,0.0015124678611755371,0.0032156705856323242,0.0,0.0,0.0,0.0,0.026836136355996132,0.02621922828257084,0.057077642530202866,0.05832934007048607,0.0,0.0,0.0,0.0,0.0,0.0,0.010652095079421997,0.0038854777812957764,0.0,0.0012673437595367432,0.0,0.0,0.0,0.0004172325134277344,0.0,0.01001209020614624,0.0,0.0048860907554626465,0.007405504584312439,0.007406249642372131,0.004043101333081722,0.0031678006052970886,0.005957856774330139,0.0015582889318466187,0.0,0.0,0.0026732683181762695,0.002677738666534424,0.0007972121238708496,0.000667572021484375
0.0,1.0,1.0,0.03572702407836914,0.0,0.032329559326171875,0.03233104944229126,0.0,0.0,0.0030249357223510742,0.006425380706787109,0.0,0.0,0.0,0.0,0.021413611248135567,0.020197676494717598,0.057962771505117416,0.05919509753584862,0.0,0.0,0.0,0.0,0.0,0.0,0.020651519298553467,0.008849799633026123,0.0,0.003795325756072998,0.0,0.0,0.0,0.0004172325134277344,0.0,0.016492605209350586,0.0,0.00934600830078125,0.014812499284744263,0.014813616871833801,0.00853822287172079,0.006335601210594177,0.010779686272144318,0.0015577301383018494,0.0,0.0,0.005348026752471924,0.0053629279136657715,0.0008016824722290039,0.0006690621376037598
0.0,1.0,1.0,0.05788952112197876,0.0,0.05449652671813965,0.05449652671813965,0.0,0.0,0.004540383815765381,0.009638071060180664,0.0,0.0,0.0,0.0,0.015815244987607002,0.014015184715390205,0.05887472257018089,0.06010258197784424,0.0,0.0,0.0,0.0,0.0,0.0,0.030653923749923706,0.013974308967590332,0.0,0.006404519081115723,0.0,0.0,0.0,0.00041425228118896484,0.0,0.022974610328674316,0.0,0.013805925846099854,0.022216886281967163,0.02222098410129547,0.01303278561681509,0.00950302928686142,0.015597976744174957,0.0015579164028167725,0.0,0.0,0.008021295070648193,0.008043646812438965,0.0008031725883483887,0.0006690621376037598
0.0,1.0,1.0,0.08074343204498291,0.0,0.07734298706054688,0.07734745740890503,0.0,0.0,0.006052851676940918,0.012850761413574219,0.0,0.0,0.0,0.0,0.010047070682048798,0.007673250511288643,0.05980902537703514,0.0610353909432888,0.0,0.0,0.0,0.0,0.0,0.0,0.04065409302711487,0.019256770610809326,0.0,0.009096413850784302,0.0,0.0,0.0,0.0004157423973083496,0.0,0.029455125331878662,0.0,0.018268823623657227,0.029623880982398987,0.029627233743667603,0.017527814954519272,0.01266971230506897,0.020421482622623444,0.0015581026673316956,0.0,0.0,0.010694563388824463,0.010724365711212158,0.0007972121238708496,0.0006660819053649902
0.0,1.0,1.0,0.1042589545249939,0.0,0.10086297988891602,0.1008644700050354,0.0,0.0,0.007565319538116455,0.01606196165084839,0.0,0.0,0.0,0.0,0.004099952057003975,0.0011853760806843638,0.06077462062239647,0.06199055537581444,0.0,0.0,0.0,0.0,0.0,0.0,0.05065351724624634,0.024694204330444336,0.0,0.011864304542541504,0.0,0.0,0.0,0.0004172325134277344,0.0,0.03593266010284424,0.0,0.0227317214012146,0.03702975809574127,0.037034228444099426,0.022022657096385956,0.015838630497455597,0.025241076946258545,0.0015586614608764648,0.0,0.0,0.013369321823120117,0.013402104377746582,0.0007987022399902344,0.0006660819053649902
0.0,1.0,1.0,0.12843310832977295,0.0,0.12503266334533691,0.12503862380981445,0.0,0.0,0.009076297283172607,0.019279122352600098,0.0,0.0,0.0,0.0,0.0,0.0,0.06176554039120674,0.06296956539154053,0.0020140446722507477,0.0054515814408659935,0.0,0.0,0.0,0.0,0.060652196407318115,0.030282139778137207,0.0,0.014711171388626099,0.0,0.0,0.0,0.0004172325134277344,0.0,0.04241466522216797,0.0,0.027193129062652588,0.044434890151023865,0.04444122314453125,0.02651628851890564,0.019005686044692993,0.030061230063438416,0.00155717134475708,0.0,0.0,0.01604408025741577,0.016085803508758545,0.0008001923561096191,0.0006705522537231445
0.0,1.0,1.0,0.15323609113693237,0.0,0.1498386263847351,0.14983713626861572,0.0,0.0,0.010591745376586914,0.022485852241516113,0.0,0.0,0.0,0.0,0.0,0.0,0.06278477609157562,0.0639798641204834,0.008282972499728203,0.012231589294970036,0.0,0.0,0.0,0.0,0.07065162062644958,0.036016106605529785,0.0,0.01763254404067993,0.0,0.0,0.0,0.0004172325134277344,0.0,0.04889369010925293,0.0,0.031657516956329346,0.05184188485145569,0.05184784531593323,0.031011689454317093,0.022173859179019928,0.03488585352897644,0.001556985080242157,0.0,0.0,0.01871436834335327,0.018768012523651123,0.0008001923561096191,0.000667572021484375
0.0,1.0,1.0,0.17863810062408447,0.0,0.17523914575576782,0.1752421259880066,0.0,0.0,0.01210719347000122,0.025701522827148438,0.0,0.0,0.0,0.0,0.0,0.0,0.06382787227630615,0.06501102447509766,0.014694882556796074,0.019160836935043335,0.0,0.0,0.0,0.0,0.08065253496170044,0.04188716411590576,0.0,0.02062469720840454,0.0,0.0,0.0,0.0004202127456665039,0.0,0.05537569522857666,0.0,0.03611743450164795,0.059247761964797974,0.059254467487335205,0.03550569340586662,0.025341100990772247,0.039705634117126465,0.0015586614608764648,0.0,0.0,0.021392107009887695,0.021448731422424316,0.0007972121238708496,0.0006645917892456055
0.0,1.0,1.0,0.2046137899160385,0.0,0.20121484994888306,0.20121484994888306,0.0,0.0,0.013618171215057373,0.028911232948303223,0.0,0.0,0.0,0.0,0.0,0.0,0.06489628553390503,0.06607050448656082,0.021261824294924736,0.02621646039187908,0.0,0.0,0.0,0.0,0.0906534492969513,0.047891587018966675,0.0,0.023681670427322388,0.0,0.0,0.0,0.0004202127456665039,0.0,0.061853229999542236,0.0,0.04058480262756348,0.0666540116071701,0.06666220724582672,0.04000081494450569,0.02850797027349472,0.04452653229236603,0.0015573576092720032,0.0,0.0,0.024062395095825195,0.024127960205078125,0.0008031725883483887,0.0006660819053649902
0.0,1.0,1.0,0.2311229705810547,0.0,0.22772252559661865,0.22772103548049927,0.0,0.0,0.01513361930847168,0.032129883766174316,0.0,0.0,0.0,0.0,0.0,0.0,0.06598407030105591,0.06714785099029541,0.027961475774645805,0.03338521346449852,0.0,0.0,0.0,0.0,0.10065436363220215,0.054020434617996216,0.0,0.026804953813552856,0.0,0.0,0.0,0.0004157423973083496,0.0,0.06833374500274658,0.0,0.045043230056762695,0.074058398604393,0.0740688294172287,0.044495005160570145,0.03167688846588135,0.04934929311275482,0.0015592202544212341,0.0,0.0,0.026738643646240234,0.026813149452209473,0.0008001923561096191,0.0006690621376037598
0.0,1.0,1.0,0.25812387466430664,0.0,0.2547264099121094,0.25472790002822876,0.0,0.0,0.0166475772857666,0.0353395938873291,0.0,0.0,0.0,0.0,0.0,0.0,0.06709420680999756,0.06824606657028198,0.03478472679853439,0.04067803546786308,0.0,0.0,0.0,0.0,0.11065304279327393,0.060264766216278076,0.0,0.029984861612319946,0.0,0.0,0.0,0.0004172325134277344,0.0,0.07481276988983154,0.0,0.04950910806655884,0.08146502077579498,0.08147433400154114,0.048989567905664444,0.034843944013118744,0.05416795611381531,0.001558847725391388,0.0,0.0,0.029405951499938965,0.02949535846710205,0.0008001923561096191,0.0006690621376037598
0.0,1.0,1.0,0.2855733036994934,0.0,0.2821788191795349,0.2821803092956543,0.0,0.0,0.018158555030822754,0.038552284240722656,0.0,0.0,0.0,0.0,0.0,0.0,0.06821924448013306,0.06936216354370117,0.041719626635313034,0.0480615608394146,0.0,0.0,0.0,0.0,0.12065321207046509,0.0666104257106781,0.0,0.033217668533325195,0.0,0.0,0.0,0.0004172325134277344,0.0,0.08129030466079712,0.0,0.05396902561187744,0.08887164294719696,0.08888207376003265,0.05348413065075874,0.03801118582487106,0.05899108946323395,0.0015592202544212341,0.0,0.0,0.03207772970199585,0.03217756748199463,0.0008001923561096191,0.0006660819053649902
0.0,1.0,1.0,0.3134250342845917,0.0,0.3100275695323944,0.3100290596485138,0.0,0.0,0.01967102289199829,0.04176497459411621,0.0,0.0,0.0,0.0,0.0,0.0,0.06936514377593994,0.07049615681171417,0.04875893518328667,0.05554492399096489,0.0,0.0,0.0,0.0,0.13065114617347717,0.07304921746253967,0.0,0.03649815917015076,0.0,0.0,0.0,0.0004172325134277344,0.0,0.08777529001235962,0.0,0.05843639373779297,0.09627975523471832,0.09628832340240479,0.05797897279262543,0.041179358959198,0.06381310522556305,0.0015581026673316956,0.0,0.0,0.03475695848464966,0.03485977649688721,0.0007972121238708496,0.0006690621376037598
0.0,1.0,1.0,0.34161508083343506,0.0,0.3382161259651184,0.338214635848999,0.0,0.0,0.021184980869293213,0.044974684715270996,0.0,0.0,0.0,0.0,0.0,0.0,0.07052445411682129,0.07163757085800171,0.05588169023394585,0.06309804320335388,0.0,0.0,0.0,0.0,0.1406535506248474,0.07956549525260925,0.0,0.03981739282608032,0.0,0.0,0.0,0.0004202127456665039,0.0,0.09425431489944458,0.0,0.06289631128311157,0.10368376970291138,0.10369494557380676,0.06247297674417496,0.04434715956449509,0.06863251328468323,0.0015567988157272339,0.0,0.0,0.03743022680282593,0.037539005279541016,0.0008001923561096191,0.0006690621376037598
0.0,1.0,1.0,0.37007927894592285,0.0,0.36668330430984497,0.3666803240776062,0.0,0.0,0.02270042896270752,0.048191845417022705,0.0,0.0,0.0,0.0,0.0,0.0,0.07168819010257721,0.07279986143112183,0.06307746469974518,0.07072190940380096,0.0,0.0,0.0,0.0,0.1506522297859192,0.08614584803581238,0.0,0.04316866397857666,0.0,0.0,0.0,0.0004172325134277344,0.0,0.10073333978652954,0.0,0.06735920906066895,0.1110907644033432,0.11110343039035797,0.06696762889623642,0.04751477390527725,0.07345527410507202,0.0015573576092720032,0.0,0.0,0.04010796546936035,0.04021376371383667,0.0008031725883483887,0.0006660819053649902
