Basis,Shrinkwrap,adjustments,brow_center_DN,brow_center_UP,brow_inner_DN.L,brow_inner_DN.R,brow_inner_UP.L,brow_inner_UP.R,brow_outer_DN.L,brow_outer_DN.R,brow_outer_UP.L,brow_outer_up.R,eye-blink.LO.L,eye-blink.LO.R,eye-blink.UP.L,eye-blink.UP.R,eye-flare.LO.L,eye-flare.LO.R,eye-flare.UP.L,eye-flare.UP.R,eyes-look.dn,eyes-look.up,jaw,lip-DN.C.DN,lip-DN.C.UP,lip-DN.L.DN,lip-DN.L.UP,lip-DN.R.DN,lip-DN.R.UP,lip-JAW.DN,lip-UP.C.DN,lip-UP.C.UP,lip-UP.L.DN,lip-UP.L.UP,lip-UP.R.DN,lip-UP.R.UP,lips-frown.L,lips-frown.R,lips-narrow.L,lips-narrow.R,lips-smile.L,lips-smile.R,lips-wide.L,lips-wide.R,sneer.L,sneer.R,wince.L,wince.R
0.0,1.0,1.0,0.0,0.006504356861114502,0.0,0.0,0.009900331497192383,0.009900331497192383,0.0,0.0,0.0,0.0,0.0,0.0,0.03208880499005318,0.03208284452557564,0.05622529610991478,0.05748146399855614,0.0,0.0,0.0,0.0,0.0,0.0,0.0006526708602905273,0.0,0.0009126961231231689,0.0,0.0011786818504333496,0.0,0.0,0.0004172325134277344,0.0,0.0035330653190612793,0.0,0.0004172325134277344,0.0,0.0,0.0,0.0,0.00113658607006073,0.0015564262866973877,0.0,0.0,0.0,0.0,0.0008001923561096191,0.0006705522537231445
0.0,1.0,1.0,0.0,0.01639425754547119,0.0,0.0,0.012746453285217285,0.011835992336273193,0.0,0.0,0.010000169277191162,0.002993643283843994,0.0,0.0,0.024508582428097725,0.0245011318475008,0.061999499797821045,0.06315135955810547,0.0,0.0,0.0,0.0,0.00010962757277593482,0.0032372772693634033,0.0,0.0,0.0009126961231231689,0.0,0.0011771917343139648,0.0,0.0,0.00041425228118896484,0.0,0.00912398099899292,0.0,0.00041425228118896484,0.0,0.0,0.003848455147817731,0.002217572182416916,0.005061551928520203,0.0092286616563797,0.0,0.0,0.0,0.0,0.003485381603240967,0.003521144390106201
0.0,1.0,1.0,0.0,0.026285648345947266,0.0,0.0,0.015592575073242188,0.013774633407592773,0.0,0.0,0.019997358322143555,0.005990266799926758,0.0,0.0,0.016929851844906807,0.016919421032071114,0.0677751898765564,0.06881526112556458,0.0,0.0,0.0,0.0,0.00043924751698796175,0.007124990224838257,0.0,0.0,0.0009126961231231689,0.0,0.0011771917343139648,0.0,0.0,0.00041425228118896484,0.0,0.014707446098327637,0.0,0.0004172325134277344,0.0,0.0,0.008147439919412136,0.004436075687408447,0.008982419967651367,0.016896426677703857,0.0,0.0,0.0,0.0,0.006261467933654785,0.006468594074249268
0.0,1.0,1.0,0.0,0.036172568798065186,0.0,0.0,0.01843869686126709,0.015716254711151123,0.0,0.0,0.030003488063812256,0.008982419967651367,0.0,0.0,0.009346650913357735,0.009340690448880196,0.0735478550195694,0.07448816299438477,0.0,0.0,0.0,0.0,0.0009898867627780418,0.011016428470611572,0.0,0.0,0.0009141862392425537,0.0,0.0011801719665527344,0.0,0.0,0.0004172325134277344,0.0,0.020295381546020508,0.0,0.0004172325134277344,0.0,0.0,0.012446238659322262,0.006655510514974594,0.012907013297080994,0.024568289518356323,0.0,0.0,0.0,0.0,0.00912100076675415,0.009511411190032959
0.0,1.0,1.0,0.0,0.046068429946899414,0.0,0.0,0.021284818649291992,0.017654895782470703,0.0,0.0,0.039996206760406494,0.011976063251495361,0.0,0.0,0.001766519621014595,0.0017559995176270604,0.07932955026626587,0.0801565945148468,0.0,0.0,0.0,0.0,0.0017624605157761835,0.014906376600265503,0.0,0.0,0.0009126961231231689,0.0,0.0011771917343139648,0.001958012580871582,0.0,0.0004202127456665039,0.0,0.025884807109832764,0.0,0.00041425228118896484,0.0,0.0,0.016745038330554962,0.008874665945768356,0.016831792891025543,0.03223977982997894,0.0,0.0,0.0,0.0,0.012072920799255371,0.012646615505218506
0.0,1.0,1.0,0.0,0.05595982074737549,0.0,0.0,0.024130940437316895,0.019595026969909668,0.0,0.0,0.049999356269836426,0.014969706535339355,0.0,0.0,0.0,0.0,0.08510076999664307,0.08582049608230591,0.0058152806013822556,0.005824277177453041,0.0,0.0,0.002757763994683046,0.018797069787979126,0.0,0.0,0.0009126961231231689,0.0,0.0011786818504333496,0.0054426491260528564,0.0,0.00041425228118896484,0.0,0.03146827220916748,0.0,0.00041425228118896484,0.0,0.0,0.021042905747890472,0.011092796921730042,0.020755454897880554,0.03991052508354187,0.0,0.0,0.0,0.0,0.015103816986083984,0.01587122678756714
0.0,1.0,1.0,0.0,0.06584525108337402,0.0,0.0,0.026975572109222412,0.021533668041229248,0.0,0.0,0.06000101566314697,0.01796334981918335,0.0,0.0,0.0,0.0,0.09088093042373657,0.09148596227169037,0.013393876142799854,0.013404306955635548,0.0,0.0,0.0039764643247472125,0.022686272859573364,0.0,0.0,0.0009126961231231689,0.0,0.0011771917343139648,0.009708106517791748,0.0,0.00041425228118896484,0.0,0.037060678005218506,0.0,0.00041425228118896484,0.0,0.0,0.025342728942632675,0.013310089707374573,0.024680234491825104,0.0475812703371048,0.0,0.0,0.0,0.0,0.018224120140075684,0.019186735153198242
0.0,1.0,1.0,0.0,0.07574111223220825,0.0,0.0,0.029821693897247314,0.023470818996429443,0.0,0.0,0.06999671459197998,0.020959973335266113,0.0,0.0,0.0,0.0,0.09664905816316605,0.0971572995185852,0.020977212116122246,0.02099062316119671,0.0,0.0,0.0054190894692437725,0.026575475931167603,0.0,0.0,0.0009112060070037842,0.0,0.0011771917343139648,0.014756619930267334,0.0,0.00041425228118896484,0.0,0.04264861345291138,0.0,0.0004202127456665039,0.0,0.0,0.029640596359968185,0.015530548989772797,0.028605572879314423,0.05525238811969757,0.0,0.0,0.0,0.0,0.021417438983917236,0.022585690021514893
0.0,1.0,1.0,0.0,0.08562654256820679,0.0,0.0,0.032670795917510986,0.025412440299987793,0.0,0.0,0.07999688386917114,0.023949146270751953,0.0,0.0,0.0,0.0,0.10242635011672974,0.10281682014465332,0.028554271906614304,0.02857215330004692,0.0,0.0,0.007086022097617388,0.030463188886642456,0.0,0.0,0.0009126961231231689,0.0,0.0011786818504333496,0.02059265971183777,0.0,0.0004172325134277344,0.0,0.04823654890060425,0.0,0.0004172325134277344,0.0,0.0,0.033939022570848465,0.01774793490767479,0.03252942115068436,0.06292536854743958,0.0,0.0,0.0,0.0,0.02469271421432495,0.02606213092803955
0.0,1.0,1.0,0.0,0.09551793336868286,0.0,0.0,0.03551393747329712,0.027351081371307373,0.0,0.0,0.09000003337860107,0.026942789554595947,0.0,0.0,0.0,0.0,0.108208067715168,0.10848963260650635,0.036142122000455856,0.03615255281329155,0.0,0.0,0.00897748752962798,0.03435462713241577,0.0,0.0,0.0009112060070037842,0.0,0.0011786818504333496,0.027213990688323975,0.0,0.0004172325134277344,0.0,0.05382150411605835,0.0,0.0004172325134277344,0.0,0.0,0.0382382869720459,0.01996699720621109,0.03644954413175583,0.07059462368488312,0.0,0.0,0.0,0.0,0.02804100513458252,0.02962052822113037
